S.NO,DATE/TIME,TYPE,FAULT,BATT VOLT,BATT CURR,LOAD VOLT,LOAD CURR,PH1_V,PH1_I,PH1_F,PH2_V,PH2_I,PH2_F,PH3_V,PH3_I,PH3_F,HS1_TEMP,BATT_TEMP,EXT_TEMP
07/24/26/ 10:37:31,EVENT,   FLOAT MODE   ,20.9,0.0,20.5,0.0,392,0.4,59.8,392,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:37:31,EVENT,   LOW DC VOLT  ,20.9,0.0,20.5,0.0,392,0.4,59.8,392,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:37:31,EVENT,      EOD       ,20.9,0.0,20.5,0.0,392,0.4,59.8,392,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:38:16,EVENT, LOW DC CURRENT ,19.8,0.0,19.5,0.0,392,0.4,59.8,392,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:38:16,EVENT,   FLOAT MODE   ,19.8,0.0,19.5,0.0,392,0.4,59.8,392,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:38:16,EVENT,   LOW DC VOLT  ,19.8,0.0,19.5,0.0,392,0.4,59.8,392,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:38:16,EVENT,      EOD       ,19.8,0.0,19.4,0.0,392,0.4,59.8,392,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:40:34,EVENT,   FLOAT MODE   ,13.1,0.0,19.3,14.2,391,0.3,59.8,389,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:40:34,EVENT,   LOW DC VOLT  ,13.1,0.0,19.3,14.2,391,0.3,59.8,389,0.1,59.8,392,0.1,59.8,31,207,30
07/24/26/ 10:40:34,EVENT,      EOD       ,13.1,0.0,19.3,14.2,391,0.3,59.8,389,0.1,59.8,392,0.1,59.8,31,207,30
01/01/00/ 10:41:37,EVENT,     AC FAIL    ,19.8,0.0,18.6,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
01/01/00/ 10:41:37,EVENT, AC BREAKER OPN ,19.8,0.0,18.6,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:41:41,EVENT, LOW DC CURRENT ,19.8,0.0,18.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:41:41,EVENT,   FLOAT MODE   ,19.8,0.0,18.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:41:41,EVENT,   LOW DC VOLT  ,19.8,0.0,18.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:41:41,EVENT,      EOD       ,19.8,0.0,18.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
01/01/00/ 10:42:12,EVENT,     AC FAIL    ,25.9,0.0,25.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
01/01/00/ 10:42:12,EVENT, AC BREAKER OPN ,25.9,0.0,25.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:42:16,EVENT, LOW DC CURRENT ,25.9,0.0,25.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:42:16,EVENT,   FLOAT MODE   ,25.9,0.0,25.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:42:16,EVENT,   LOW DC VOLT  ,25.9,0.0,25.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
01/01/00/ 10:43:06,EVENT,     AC FAIL    ,20.9,0.0,14.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
01/01/00/ 10:43:06,EVENT, AC BREAKER OPN ,20.9,0.0,14.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:43:09,EVENT, LOW DC CURRENT ,20.9,0.0,14.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:43:09,EVENT,   FLOAT MODE   ,20.9,0.0,14.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:43:09,EVENT,   LOW DC VOLT  ,20.9,0.0,14.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
07/24/26/ 10:43:09,EVENT,      EOD       ,20.9,0.0,14.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,207,30
01/01/00/ 10:45:58,EVENT,     AC FAIL    ,11.7,0.0,8.4,31.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,206,30
01/01/00/ 10:45:58,EVENT, AC BREAKER OPN ,11.7,0.0,8.4,31.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,206,30
07/24/26/ 10:46:01,EVENT,   FLOAT MODE   ,11.7,0.0,8.4,31.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,206,30
07/24/26/ 10:46:01,EVENT,   LOW DC VOLT  ,11.7,0.0,8.4,31.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,206,30
07/24/26/ 10:46:01,EVENT,      EOD       ,11.7,0.0,8.4,31.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,206,30
07/24/26/ 13:17:51,EVENT, LOW DC CURRENT ,0.0,0.0,0.0,0.0,401,0.4,59.9,402,0.1,59.9,402,0.3,59.9,30,207,30
07/24/26/ 13:17:51,EVENT,   FLOAT MODE   ,0.0,0.0,0.0,0.0,401,0.4,59.9,402,0.1,59.9,402,0.3,59.9,30,207,30
07/24/26/ 13:17:51,EVENT,   LOW DC VOLT  ,0.0,0.0,0.0,0.0,401,0.4,59.9,402,0.1,59.9,402,0.3,59.9,30,207,30
07/24/26/ 13:17:51,EVENT,      EOD       ,0.0,0.0,0.0,0.0,401,0.4,59.9,402,0.1,59.9,402,0.3,59.9,30,207,30
01/01/00/ 14:41:32,EVENT,DCV BREAKER OPN ,0.0,0.0,0.0,0.0,469,0.1,59.8,469,0.1,59.8,472,0.3,59.8,30,207,30
07/24/26/ 14:41:35,EVENT, LOW DC CURRENT ,0.0,0.0,0.0,0.0,469,0.3,59.8,469,0.1,59.8,472,0.4,59.8,30,207,30
07/24/26/ 14:41:35,EVENT,    AC L3 HI    ,0.0,0.0,0.0,0.0,469,0.3,59.8,469,0.1,59.8,472,0.4,59.8,30,207,30
07/24/26/ 14:41:35,EVENT,    AC L2 HI    ,0.0,0.0,0.0,0.0,469,0.3,59.8,469,0.1,59.8,472,0.4,59.8,30,207,30
07/24/26/ 14:41:35,EVENT,    AC L1 HI    ,0.0,0.0,0.0,0.0,469,0.3,59.8,469,0.1,59.8,472,0.4,59.8,30,207,30
07/24/26/ 14:41:35,EVENT,   FLOAT MODE   ,0.0,0.0,0.0,0.0,469,0.3,59.8,469,0.1,59.8,472,0.4,59.8,30,207,30
07/24/26/ 14:41:35,EVENT,   LOW DC VOLT  ,0.0,0.0,0.0,0.0,469,0.3,59.8,469,0.1,59.8,472,0.4,59.8,30,207,30
07/24/26/ 14:41:35,EVENT,      EOD       ,0.0,0.0,0.0,0.0,469,0.3,59.8,469,0.1,59.8,472,0.4,59.8,30,207,30
07/24/26/ 14:42:29,EVENT,   CHARGER ON   ,27.9,0.0,27.6,0.0,469,0.1,59.9,469,0.4,59.9,472,0.4,59.9,30,207,30
07/25/26/ 09:49:22,EVENT,   FLOAT MODE   ,0.0,0.0,17.0,0.0,455,0.4,59.8,456,0.1,59.8,456,0.1,59.8,43,207,39
07/25/26/ 09:49:22,EVENT,   LOW DC VOLT  ,0.0,0.0,17.0,0.0,455,0.4,59.8,456,0.1,59.8,456,0.1,59.8,43,207,39
07/25/26/ 09:49:22,EVENT,      EOD       ,0.0,0.0,17.0,0.0,455,0.4,59.8,456,0.1,59.8,456,0.1,59.8,43,207,39
